NO_OF_SAMPLES	27825
FREQUENCY	1000
TIME_STAMP	2024-04-17, 10:42:46.225	8425.06108820
FIRST_SAMPLE	2986
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Kistler Force Plates
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	6157649
FORCE_PLATE_CORNER_POSX_POSY_X	600.000024
FORCE_PLATE_CORNER_POSX_POSY_Y	-409.999996
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	600.000024
FORCE_PLATE_CORNER_NEGX_POSY_Y	-810.000002
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_Y	-810.000002
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Y	-409.999996
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_OFFSET_X	0.000000
FORCE_PLATE_OFFSET_Y	0.000000
FORCE_PLATE_OFFSET_Z	0.000000
FORCE_PLATE_LENGTH	600.000024
FORCE_PLATE_WIDTH	400.000006
SAMPLE	TIME	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
3102	3.10100	0.054101	0.108202	0.144270	0.048386	0.012225	0.029575	0.000000	0.000000	0.000000	
3103	3.10200	0.090169	0.108202	0.162303	0.035916	0.013737	0.036789	0.000000	0.000000	0.000000	
3104	3.10300	0.072135	0.144270	0.162304	0.045964	0.010061	0.033182	0.000000	0.000000	0.000000	
3105	3.10400	0.072135	0.144270	0.126236	0.069602	0.016419	0.021640	0.000000	0.000000	0.000000	
3106	3.10500	0.090168	0.144270	0.108202	0.174810	-0.053378	0.025247	0.000000	0.000000	0.000000	
3107	3.10600	0.090168	0.144270	0.162303	0.048663	0.020338	0.018034	0.000000	0.000000	0.000000	
3108	3.10700	0.108202	0.090168	0.108202	-0.593081	-0.175148	0.019476	0.000000	0.000000	0.000000	
3109	3.10800	0.090168	0.108202	0.180337	0.039601	0.011502	0.025247	0.000000	0.000000	0.000000	
3110	3.10900	0.090168	0.108202	0.180337	0.039601	0.011502	0.018034	0.000000	0.000000	0.000000	
3111	3.11000	0.108202	0.108202	0.126236	0.042732	0.027841	0.033182	0.000000	0.000000	0.000000	
3112	3.11100	0.108202	0.126236	0.198371	0.032182	0.014184	0.026690	0.000000	0.000000	0.000000	
3113	3.11200	0.072135	0.108202	0.180337	0.055164	0.016481	0.017312	0.000000	0.000000	0.000000	
3114	3.11300	0.072135	0.126236	0.144270	0.021275	0.016359	0.023804	0.000000	0.000000	0.000000	
3115	3.11400	0.108202	0.126236	0.162303	0.017809	0.016106	0.031018	0.000000	0.000000	0.000000	
3116	3.11500	0.072135	0.144270	0.090168	-5.269851	-2.336058	0.028854	0.000000	0.000000	0.000000	
3117	3.11600	0.072135	0.126236	0.108202	0.024954	0.045843	0.033903	0.000000	0.000000	0.000000	
3118	3.11700	0.072135	0.090168	0.162303	0.026897	0.012772	0.031018	0.000000	0.000000	0.000000	
3119	3.11800	0.054101	0.126236	0.162303	0.018076	0.008376	0.023083	0.000000	0.000000	0.000000	
3120	3.11900	0.072135	0.108202	0.144270	0.022495	0.010858	0.036067	0.000000	0.000000	0.000000	
3121	3.12000	0.108202	0.108202	0.144270	0.022962	0.029718	0.028854	0.000000	0.000000	0.000000	
3122	3.12100	0.072135	0.126236	0.144269	0.014514	0.017480	0.031018	0.000000	0.000000	0.000000	
3123	3.12200	0.072135	0.108202	0.162303	0.012111	0.026254	0.028854	0.000000	0.000000	0.000000	
3124	3.12300	0.072135	0.108202	0.090168	0.018320	0.129273	0.021640	0.000000	0.000000	0.000000	
3125	3.12400	0.090168	0.108202	0.126236	0.019320	0.025164	0.025247	0.000000	0.000000	0.000000	
3126	3.12500	0.072135	0.090168	0.144270	0.009608	0.018332	0.019476	0.000000	0.000000	0.000000	
3127	3.12600	0.072135	0.108202	0.162303	0.025626	0.018374	0.021640	0.000000	0.000000	0.000000	
3128	3.12700	0.090168	0.126236	0.108202	0.027725	0.116079	0.023083	0.000000	0.000000	0.000000	
3129	3.12800	0.090168	0.126236	0.126236	0.018412	0.024950	0.027411	0.000000	0.000000	0.000000	
3130	3.12900	0.054101	0.108202	0.126236	0.036514	0.034220	0.029575	0.000000	0.000000	0.000000	
3131	3.13000	0.108202	0.054101	0.126236	0.010292	0.039210	0.019476	0.000000	0.000000	0.000000	
3132	3.13100	0.090168	0.090168	0.180337	0.040985	0.021759	0.027411	0.000000	0.000000	0.000000	
3133	3.13200	0.054101	0.090168	0.162303	0.026611	0.016989	0.027411	0.000000	0.000000	0.000000	
3134	3.13300	0.090168	0.090168	0.144269	0.016064	0.012742	0.023083	0.000000	0.000000	0.000000	
3135	3.13400	0.090168	0.072135	0.126236	0.032326	0.015450	0.025247	0.000000	0.000000	0.000000	
3136	3.13500	0.072135	0.090168	0.108202	0.016620	0.020863	0.023804	0.000000	0.000000	0.000000	
3137	3.13600	0.108202	0.126236	0.126236	0.029152	0.057240	0.031018	0.000000	0.000000	0.000000	
3138	3.13700	0.054101	0.108202	0.108202	0.025225	0.086325	0.036789	0.000000	0.000000	0.000000	
3139	3.13800	0.072135	0.144270	0.108202	0.015548	0.034387	0.028854	0.000000	0.000000	0.000000	
3140	3.13900	0.126236	0.126236	0.162303	0.024789	0.023081	0.023083	0.000000	0.000000	0.000000	
3141	3.14000	0.126236	0.090168	0.126236	0.030295	0.034106	0.027411	0.000000	0.000000	0.000000	
3142	3.14100	0.072135	0.072135	0.090168	0.001872	0.128679	0.028854	0.000000	0.000000	0.000000	
3143	3.14200	0.090168	0.108202	0.144270	0.015918	0.035051	0.025247	0.000000	0.000000	0.000000	
3144	3.14300	0.090168	0.108202	0.054101	-53.598137	-23.619068	0.025247	0.000000	0.000000	0.000000	
3145	3.14400	0.090168	0.108202	0.126236	0.082881	0.019613	0.025247	0.000000	0.000000	0.000000	
3146	3.14500	0.108202	0.108202	0.162304	0.050608	0.012320	0.033182	0.000000	0.000000	0.000000	
3147	3.14600	0.108202	0.090168	0.090169	0.023280	0.016471	0.031018	0.000000	0.000000	0.000000	
3148	3.14700	0.072135	0.108202	0.180337	0.029391	0.014843	0.033182	0.000000	0.000000	0.000000	
3149	3.14800	0.126236	0.108202	0.126236	-0.235118	-0.121102	0.033903	0.000000	0.000000	0.000000	
3150	3.14900	0.090168	0.108202	0.072135	-18.313671	-6.787357	0.022362	0.000000	0.000000	0.000000	
3151	3.15000	0.090168	0.108202	0.108202	0.217253	0.036161	0.025247	0.000000	0.000000	0.000000	
3152	3.15100	0.126236	0.126236	0.126236	0.062980	-0.011770	0.027411	0.000000	0.000000	0.000000	
3153	3.15200	0.126236	0.126236	0.090169	-0.562227	-0.424150	0.020198	0.000000	0.000000	0.000000	
3154	3.15300	0.126236	0.108202	0.108202	-0.085981	-0.185662	0.010820	0.000000	0.000000	0.000000	
3155	3.15400	0.090168	0.108202	0.090169	0.068719	-0.386813	0.022362	0.000000	0.000000	0.000000	
3156	3.15500	0.090168	0.108202	0.108202	0.435232	0.061229	0.022362	0.000000	0.000000	0.000000	
3157	3.15600	0.108202	0.108202	0.144270	0.083788	0.020736	0.018755	0.000000	0.000000	0.000000	
3158	3.15700	0.090168	0.108202	0.072135	4.166414	0.354311	0.026690	0.000000	0.000000	0.000000	
3159	3.15800	0.072135	0.072135	0.036067	-369.330811	-68.035957	0.018755	0.000000	0.000000	0.000000	
3160	3.15900	0.090168	0.090168	0.126236	0.503085	0.103072	0.012984	0.000000	0.000000	0.000000	
3161	3.16000	0.090168	0.072135	0.108202	0.672108	0.136596	0.019476	0.000000	0.000000	0.000000	
3162	3.16100	0.090168	0.108202	0.054101	-99.122559	-30.582134	0.026690	0.000000	0.000000	0.000000	
3163	3.16200	0.108202	0.108202	0.108202	0.359338	0.073698	0.023083	0.000000	0.000000	0.000000	
3164	3.16300	0.108202	0.108202	0.090169	0.118808	0.020055	0.023083	0.000000	0.000000	0.000000	
3165	3.16400	0.126236	0.108202	0.198371	0.032654	0.020171	0.022362	0.000000	0.000000	0.000000	
3166	3.16500	0.126236	0.090168	0.180337	0.088302	0.024054	0.017312	0.000000	0.000000	0.000000	
3167	3.16600	0.126236	0.126236	0.144270	0.048210	0.021540	0.017312	0.000000	0.000000	0.000000	
3168	3.16700	0.090168	0.126236	0.180337	0.038307	0.011418	0.017312	0.000000	0.000000	0.000000	
3169	3.16800	0.054101	0.108202	0.144270	0.048386	0.012225	0.023805	0.000000	0.000000	0.000000	
3170	3.16900	0.090168	0.108202	0.126236	0.178697	0.033079	0.019476	0.000000	0.000000	0.000000	
3171	3.17000	0.090168	0.090169	0.108202	0.122498	-0.021652	0.021640	0.000000	0.000000	0.000000	
3172	3.17100	0.108202	0.072135	0.144270	0.024923	0.030157	0.034625	0.000000	0.000000	0.000000	
3173	3.17200	0.090168	0.072135	0.162303	0.027586	0.019653	0.031018	0.000000	0.000000	0.000000	
3174	3.17300	0.072135	0.090169	0.126236	0.031757	0.036705	0.032461	0.000000	0.000000	0.000000	
