NO_OF_SAMPLES	27825
FREQUENCY	1000
TIME_STAMP	2024-04-17, 10:42:46.225	8425.06108820
FIRST_SAMPLE	2986
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Kistler Force Plates
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	6157648
FORCE_PLATE_CORNER_POSX_POSY_X	600.000024
FORCE_PLATE_CORNER_POSX_POSY_Y	-5.000000
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	600.000024
FORCE_PLATE_CORNER_NEGX_POSY_Y	-405.000001
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_Y	-405.000001
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Y	-5.000000
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_OFFSET_X	0.000000
FORCE_PLATE_OFFSET_Y	0.000000
FORCE_PLATE_OFFSET_Z	0.000000
FORCE_PLATE_LENGTH	600.000024
FORCE_PLATE_WIDTH	400.000006
SAMPLE	TIME	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
3096	3.09500	-0.054101	0.054101	-0.054101	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
3097	3.09600	-0.054101	0.036067	-0.090168	-0.000000	0.000000	0.002164	0.000000	0.000000	0.000000	
3098	3.09700	-0.018034	0.072135	-0.036067	-0.000000	0.000000	0.006492	0.000000	0.000000	0.000000	
3099	3.09800	0.000000	0.072135	-0.036067	-0.000000	0.000000	0.010099	0.000000	0.000000	0.000000	
3100	3.09900	-0.018034	0.054101	-0.036067	-0.000000	0.000000	0.004328	0.000000	0.000000	0.000000	
3101	3.10000	0.000000	0.054101	0.000000	0.000000	-0.000000	0.007935	0.000000	0.000000	0.000000	
3102	3.10100	-0.036067	0.054101	0.018034	-238.711212	99.362572	0.007935	0.000000	0.000000	0.000000	
3103	3.10200	-0.036067	0.054101	-0.054101	-0.000000	0.000000	0.000721	0.000000	0.000000	0.000000	
3104	3.10300	0.018034	0.054101	-0.108202	-0.000000	0.000000	0.004328	0.000000	0.000000	0.000000	
3105	3.10400	-0.018034	0.054101	-0.072135	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
3106	3.10500	-0.054101	0.072135	-0.072135	-0.000000	0.000000	-0.005049	0.000000	0.000000	0.000000	
3107	3.10600	-0.036067	0.072135	-0.126236	-0.000000	0.000000	-0.001443	0.000000	0.000000	0.000000	
3108	3.10700	-0.036067	0.054101	-0.072135	-0.000000	0.000000	-0.003607	0.000000	0.000000	0.000000	
3109	3.10800	-0.018034	0.072135	-0.072135	-0.000000	0.000000	-0.005049	0.000000	0.000000	0.000000	
3110	3.10900	0.000000	0.036067	-0.144270	-0.000000	0.000000	0.002885	0.000000	0.000000	0.000000	
3111	3.11000	0.018034	0.054101	-0.144270	-0.000000	0.000000	0.015870	0.000000	0.000000	0.000000	
3112	3.11100	0.036067	0.036067	-0.162303	-0.000000	0.000000	0.010099	0.000000	0.000000	0.000000	
3113	3.11200	0.000000	0.054101	-0.126236	-0.000000	0.000000	0.007935	0.000000	0.000000	0.000000	
3114	3.11300	0.000000	0.054101	-0.108202	-0.000000	0.000000	0.015148	0.000000	0.000000	0.000000	
3115	3.11400	-0.036067	0.054101	-0.108202	-0.000000	0.000000	0.007935	0.000000	0.000000	0.000000	
3116	3.11500	-0.036067	0.072135	0.000000	0.000000	-0.000000	0.010099	0.000000	0.000000	0.000000	
3117	3.11600	-0.018034	0.054101	-0.054101	-0.000000	0.000000	0.008656	0.000000	0.000000	0.000000	
3118	3.11700	-0.036067	0.036067	-0.144269	-0.000000	0.000000	0.017312	0.000000	0.000000	0.000000	
3119	3.11800	0.000000	0.036067	-0.072135	-0.000000	0.000000	0.012984	0.000000	0.000000	0.000000	
3120	3.11900	-0.018034	0.036067	-0.090168	-0.000000	0.000000	0.006492	0.000000	0.000000	0.000000	
3121	3.12000	-0.018034	0.000000	-0.054101	-0.000000	0.000000	0.013706	0.000000	0.000000	0.000000	
3122	3.12100	0.000000	0.036067	-0.072135	-0.000000	0.000000	0.005771	0.000000	0.000000	0.000000	
3123	3.12200	-0.018034	0.036067	-0.072135	-0.000000	0.000000	0.002164	0.000000	0.000000	0.000000	
3124	3.12300	0.000000	0.054101	-0.036067	-0.000000	0.000000	0.003607	0.000000	0.000000	0.000000	
3125	3.12400	0.018034	0.036067	-0.108202	-0.000000	0.000000	0.009378	0.000000	0.000000	0.000000	
3126	3.12500	0.000000	0.036067	-0.090168	-0.000000	0.000000	0.005771	0.000000	0.000000	0.000000	
3127	3.12600	0.018034	0.036067	-0.054101	-0.000000	0.000000	0.009378	0.000000	0.000000	0.000000	
3128	3.12700	0.054101	0.018034	0.000000	0.000000	-0.000000	0.011542	0.000000	0.000000	0.000000	
3129	3.12800	0.036067	0.036067	-0.072135	-0.000000	0.000000	0.002885	0.000000	0.000000	0.000000	
3130	3.12900	0.054101	0.018034	-0.054101	-0.000000	0.000000	0.004328	0.000000	0.000000	0.000000	
3131	3.13000	0.018034	0.018034	-0.036067	-0.000000	0.000000	0.011542	0.000000	0.000000	0.000000	
3132	3.13100	0.000000	0.036067	-0.090168	-0.000000	0.000000	0.017312	0.000000	0.000000	0.000000	
3133	3.13200	-0.018034	0.036067	-0.072135	-0.000000	0.000000	0.009378	0.000000	0.000000	0.000000	
3134	3.13300	-0.036067	0.018034	0.054101	0.009654	0.004163	0.007935	0.000000	0.000000	0.000000	
3135	3.13400	0.000000	0.036067	0.054101	0.020902	0.003389	0.017312	0.000000	0.000000	0.000000	
3136	3.13500	-0.018034	0.054101	-0.072135	-0.000000	0.000000	0.011542	0.000000	0.000000	0.000000	
3137	3.13600	0.018034	0.036067	-0.072135	-0.000000	0.000000	0.002164	0.000000	0.000000	0.000000	
3138	3.13700	0.018034	0.036067	-0.036067	-0.000000	0.000000	0.002164	0.000000	0.000000	0.000000	
3139	3.13800	0.000000	0.054101	0.018034	1.253809	0.106871	0.007935	0.000000	0.000000	0.000000	
3140	3.13900	-0.018034	0.072135	-0.036067	-0.000000	0.000000	0.002164	0.000000	0.000000	0.000000	
3141	3.14000	-0.018034	0.018034	-0.054101	-0.000000	0.000000	0.004328	0.000000	0.000000	0.000000	
3142	3.14100	0.018034	0.000000	0.018034	-12343.604492	-4456.182129	0.006492	0.000000	0.000000	0.000000	
3143	3.14200	-0.036067	0.018034	0.036067	0.009759	0.425906	0.007935	0.000000	0.000000	0.000000	
3144	3.14300	-0.036067	0.036067	0.090169	0.016230	-0.003347	0.014427	0.000000	0.000000	0.000000	
3145	3.14400	0.000000	0.036067	0.036067	-10.444947	-3.787466	0.002885	0.000000	0.000000	0.000000	
3146	3.14500	-0.036067	0.018034	0.000000	0.000000	-0.000000	0.000721	0.000000	0.000000	0.000000	
3147	3.14600	-0.018034	0.036067	-0.018034	-0.000000	0.000000	0.006492	0.000000	0.000000	0.000000	
3148	3.14700	0.000000	0.036067	-0.018034	-0.000000	0.000000	0.010099	0.000000	0.000000	0.000000	
3149	3.14800	-0.054101	0.036067	-0.054101	-0.000000	0.000000	0.013706	0.000000	0.000000	0.000000	
3150	3.14900	0.000000	0.090169	-0.036067	-0.000000	0.000000	0.007935	0.000000	0.000000	0.000000	
3151	3.15000	0.018034	0.054101	0.036067	0.076703	0.043534	0.004328	0.000000	0.000000	0.000000	
3152	3.15100	-0.018034	0.018034	0.000000	0.000000	-0.000000	0.004328	0.000000	0.000000	0.000000	
3153	3.15200	-0.018034	0.036067	-0.036067	-0.000000	0.000000	0.006492	0.000000	0.000000	0.000000	
3154	3.15300	-0.018034	0.018034	-0.090168	-0.000000	0.000000	0.008656	0.000000	0.000000	0.000000	
3155	3.15400	0.018034	0.018034	-0.072135	-0.000000	0.000000	0.008656	0.000000	0.000000	0.000000	
3156	3.15500	0.000000	0.072135	-0.072135	-0.000000	0.000000	0.010099	0.000000	0.000000	0.000000	
3157	3.15600	0.018034	0.090168	-0.126236	-0.000000	0.000000	0.001443	0.000000	0.000000	0.000000	
3158	3.15700	-0.018034	0.054101	-0.072135	-0.000000	0.000000	0.005771	0.000000	0.000000	0.000000	
3159	3.15800	-0.018034	0.036067	-0.054101	-0.000000	0.000000	0.003607	0.000000	0.000000	0.000000	
3160	3.15900	0.000000	0.036067	-0.036067	-0.000000	0.000000	0.007214	0.000000	0.000000	0.000000	
3161	3.16000	-0.018034	0.018034	-0.036067	-0.000000	0.000000	0.008656	0.000000	0.000000	0.000000	
